image_id,threshold,success,steps,dist_norm,dist_raw,l2,l_inf,ssim,time_ms,orig_hash_hex,final_hash_hex
ILSVRC2012_val_00003351__a4591751d1,0.1,1,25,0.1015625,26,3.4312314987182617,0.011764734983444214,0.9973242878913879,3083.861646999594,c67719997377ac62558de667a8d856a1026eafdd54aab740089577ee340081ff,86671988737f8c62558df667a9d854a1006ebf5140aab360489d77ee3e01e3ff
ILSVRC2012_val_00003620__a6e4864228,0.1,1,42,0.1015625,26,5.499749660491943,0.02352944016456604,0.9957754611968994,5821.50041299974,f5c30e7e780e78a0c3e99c7f9f0f005c387e7bcc31cba0d724f020f88c6cc787,e5c30e77780c78b0c1e9b47f9f0700dc387cdbdc31df28d625f820e80c6de387
ILSVRC2012_val_00009111__afa522e7eb,0.1,1,101,0.1015625,26,8.934858322143555,0.07058823108673096,0.9864609241485596,15711.987246999797,e78286909da84bfecc803f74c2bc5378697db83a3bdecd9d39b8495a55862492,e78287909dbcc9dedc803f52c2bd1370697db8ba33d6cdb93928495b55846586
ILSVRC2012_val_00014381__cdfef1d2c9,0.1,1,30,0.1015625,26,3.815394163131714,0.01568630337715149,0.996684730052948,4554.4539130000885,84515b2ee40ab5ca53ae4e997b2d6833256e85f61f895a8978bbb17e26f38344,84515b3ee450b5c853ae4e997a266932246e95f41f8e5a8878bbb17e23fea744
ILSVRC2012_val_00022792__914a966190,0.1,1,16,0.1015625,26,2.789173126220703,0.007843166589736938,0.9981416463851929,1832.659908000096,ccc6e99233188ce7cce7331c630ccc730db37cce91cc73316c67ccced19c3331,cce6e1923318cce7cce7331c63388c735bb370ce968c333124e3ccccd39c3733
ILSVRC2012_val_00024560__e74ccf439a,0.1,1,23,0.1015625,26,3.3572473526000977,0.011764734983444214,0.9980219602584839,3474.0519199999653,b667c36a89983c9b6e5d47e44b36a41691d8db89793505bf22fba74214a49aad,a667c26b89983c9b6e55476d4b66a453915bdb897f1505b722fb254a94849ae5
ILSVRC2012_val_00025121__4a16e48fd0,0.1,1,35,0.1015625,26,4.893805027008057,0.019607871770858765,0.9964637756347656,4170.0368159999925,a514d93358ce66d34ceb5b646799665c33670d3b09b38e4c0c66f9861f387393,b714993358cc66d34ceb5b646599669c33670ebf39b34ecc1c6029863f3833a3
ILSVRC2012_val_00025430__268ccfcd75,0.1,1,20,0.1015625,26,3.095360040664673,0.011764734983444214,0.9978309869766235,2734.500546000163,b5041aeec2cb6c1bd3646f857e3b02df37671f306ca0bf6282fb5f9346322124,b5041aec52cb6c1fd36467cd7e3802db67471fb06cf0bf6682f37b9341702125
ILSVRC2012_val_00026451__2bb12e27a0,0.1,1,42,0.109375,28,5.919007301330566,0.02352944016456604,0.9956820607185364,5286.141128000054,9dea16ea5fa6f699a845699e37992c846699279962287a55d47a0e26fa678962,9de217aa5fa6f699a8456b922798249e669927996660ef558e728e26ea678166
ILSVRC2012_val_00033842__8e8328da37,0.1,1,34,0.1015625,26,5.377197265625,0.019607871770858765,0.9956144094467163,4891.545766000036,87bf0dafb8402a4ae63f94b7378cc38818726ece9ee9f039e3908b87354e49cc,87af0de3b8402a4ae63f9cf7378cc3c818722dc71fedb039e31c878f704e48cc
ILSVRC2012_val_00034021__d73eace08d,0.1,1,22,0.1015625,26,3.4499309062957764,0.011764734983444214,0.998030960559845,2818.1862919996092,f8eb896347167e9c98aa2963375530bd5f266703909c195c7d26148b5dc73f46,f8eb896347163c9c98aa2963355130bf6b266713309d195e7da014da79cd2f76
ILSVRC2012_val_00035211__a87b15690b,0.1,1,26,0.1015625,26,3.6885602474212646,0.01568630337715149,0.9981229305267334,4279.3716409996705,996d61b42c42ef8991fd34406718e96ffc6d1d91108b674968b9c123bfc03cff,9b6d61b42c42ee2991fd74426310ebeff46d1d90144a665d6cb1c12bb7c43cdb
ILSVRC2012_val_00036282__912a02449b,0.1,1,19,0.1015625,26,2.831035614013672,0.011764734983444214,0.9979733824729919,2517.535338000016,a7b4061bf659b3f051e5cccbcdccb0767820bbb0443abc907968af96d816ac67,a7b4061bf659b3f051e1edc1cdcdb0767a26bb305d38b8107968a616f812fce1
ILSVRC2012_val_00042802__b3ec497cae,0.1,1,23,0.1015625,26,3.5845947265625,0.011764734983444214,0.9976087212562561,3326.7216920003193,b71083ccc9e0edd7e6367238f04ebd8058ec104dfcf35e21ff3b9eb251c0041f,b708820cc9e0fdffe6357220605ebd8058ac104ffaa35e21ff3f9eb659e8041f
ILSVRC2012_val_00042982__8cc7dceb6d,0.1,1,73,0.1015625,26,8.352285385131836,0.04705885052680969,0.965542197227478,13247.528740000234,c3da09d8c8b86aab5c837c156e7e8557c0c217ea8561d8a25af6c8546aea35ff,c3da01d9c9387aab5c837c0d7c7e8057c0e206eb8560dae258f7cb446a6a37fe
n01440764_10162__84cc2831d7,0.1,1,46,0.1015625,26,5.757809638977051,0.027451008558273315,0.9972409605979919,6032.938269000169,898afc893255d0c6c7594e2b0d64301f388ecbdec337e44f0e33f8743a7ecba8,89eeec883255d0c6c15d4e2f0d64301f388ecbd68337e4cfe6237856387eabb4
n01440764_10290__2bf754533f,0.1,1,39,0.1015625,26,5.592905044555664,0.02352944016456604,0.9928340315818787,5412.849367000035,c9674c9c649a32db1f6133e62736671ac89bcc9979cd9a643994271b33ac0773,c9c54c9d249b30c91f6133e62736671bd89dcc997bcd9e2039962653337c2673
n01440764_10320__a84a26b7eb,0.1,1,26,0.1015625,26,3.88456654548645,0.01568630337715149,0.997894823551178,3935.529591999966,e059e73de606da627da5a1d698374862c9a61d99b0d8ebd95208dd656993369e,e058e639e306de627da181df9e56486acd861d99b0d8eb5952188d656d3336de
n01440764_10331__0c3e3d0e12,0.1,1,37,0.1015625,26,5.045658111572266,0.019607871770858765,0.9918496012687683,6011.036971000067,b31cdc13f8ef0cae2c063cd5e70df0b8d2d852481d70a593a4bda2be82362fbe,b31fd813fae70c0e28163cd4a70ff0b8d2ca52091d31a503a4bfa2b782372fff
n01440764_10740__1fa155594a,0.1,1,65,0.1015625,26,8.128535270690918,0.04313728213310242,0.9932091236114502,10019.830768000247,c6733c734e62c69c2f0d700893ddcda624bf937acb85a09c72da394d85277c8b,c6733c734e63c4182f297088b7dfcfa6249f997aeb0d219c71da194d8566748a
n01440764_10792__c09c6684ae,0.1,1,26,0.1015625,26,3.8959062099456787,0.01568630337715149,0.9714215993881226,4011.7949609998504,96d1348fe94a4b5ac9266429f35a33c59e25493cb4c33612699fca694d3cade7,96d1348fe9434b7ac9266529e35a70c59e31493cb4d3165259dfee49192cedc3
n01440764_1091__2d7a0cfe2d,0.1,1,19,0.1015625,26,3.1134390830993652,0.011764734983444214,0.9968224167823792,3343.8181490000716,cf96660e6e1f8f90cce038f199d961913911cf236333196596c771639ceee383,c710660f6e1d8fd8cce838f999d161903991ce3363b11967968773739c6ec6c3
n01440764_11011__cf89eb88d6,0.1,1,61,0.1015625,26,6.425144195556641,0.03921571373939514,0.9929719567298889,9833.972711000115,93b2db093a0d1bcb542d9214a3f98c51a49e61a6bd36ce3e5b61d6c31ecedb48,93b3db0d3a551b49142d9214a3f1ac5ba49e61a6bd34ee34db61b6c1de4eda44
n01440764_11331__6fd81c874c,0.1,1,67,0.1015625,26,7.969077110290527,0.04313728213310242,0.9925649166107178,8542.479340000227,94692ca53c16e3d633c6bf0a31ed27932316631ad76509c7a8e74c11cef93ad9,94692ca5bc52e1d632c6bf0a31e56596a317631ec72509c3a9a74e57ceb872d9
n01440764_11420__dc304ee09f,0.1,1,33,0.1015625,26,4.7697625160217285,0.019607871770858765,0.9961063861846924,5270.126581000113,fff59f99fa02c9033c038c8fe52f3b0bc89764b634364cf036ecf13198f18344,ffdf9f91fa02c9023c028c8fe52f3b19c99764a6341645f432ecd139a9c3834f
n01440764_11602__87c5c2a22f,0.1,1,24,0.109375,28,3.884364604949951,0.011764734983444214,0.9977207183837891,3957.994464999956,9759a4a7e4e6d34919e60c9b1a1829d3b613e66cf7c9496909862c96ae6df593,9719a586e4e6d35919a60c911a1c29d3a633e36cf3f95be1099628d6a679f587
