image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,best_dist_norm,l2,linf,ssim,success,source_path
__HYPERPARAMS__,pdq,evasion_blackbox_pdq,0,,,,,,,,,source=./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg; lr=0.02; c_spsa=0.02; spsa_samples=4; max_steps=30; ssim_w=1.0; hamming_T=0.08; threads=1; oracle=current_image_median
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,1,983.699,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,2,1973.587,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,3,2821.632,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,4,3823.632,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,5,4814.622,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,6,5784.503,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,7,6859.681,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,8,7957.599,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,9,8962.591,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,10,9997.855,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,11,11125.672,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,12,12054.952,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,13,12442.902,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,14,13144.013,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,15,14273.6,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,16,15406.604,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,17,16488.335,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,18,17613.707,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,19,18486.621,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,20,19264.925,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,21,20105.661,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,22,20774.468,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,23,21744.374,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
