2026-03-27 07:27:33.496412
file,optimized_file,target_file,target_image_path,l2,l_inf,ssim,steps
Hyperparameter,inputs/inputs_50,0.001,Adam,5,20.0
inputs/inputs_50/ILSVRC2012_val_00025890.JPEG,collision_attack_outputs_phash_pilot_v3/ILSVRC2012_val_00025890_opt.png,collision_attack_outputs_phash_pilot_v3/ILSVRC2012_val_00025890_target.png,data/imagenette2-320/train/n01440764/n01440764_8453.JPEG,19.274477005004883,0.12156865000724792,0.9642122387886047,181
inputs/inputs_50/n03000684_1100.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_1100_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_1100_target.png,data/imagenette2-320/train/n02102040/n02102040_3096.JPEG,14.167941093444824,0.3647059202194214,0.9456548690795898,2221
inputs/inputs_50/n03000684_12880.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_12880_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_12880_target.png,data/imagenette2-320/train/n02102040/n02102040_1837.JPEG,14.612791061401367,0.12156862020492554,0.9830471277236938,181
inputs/inputs_50/n03000684_13511.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_13511_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_13511_target.png,data/imagenette2-320/train/n03445777/n03445777_3927.JPEG,16.881376266479492,0.11764708161354065,0.9640027284622192,181
inputs/inputs_50/n03000684_14022.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_14022_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_14022_target.png,data/imagenette2-320/train/n03888257/n03888257_11854.JPEG,5.012881755828857,0.0627451241016388,0.9966150522232056,101
inputs/inputs_50/n03000684_15621.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_15621_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_15621_target.png,data/imagenette2-320/train/n03425413/n03425413_14596.JPEG,26.499502182006836,0.5176470279693604,0.8353424072265625,2351
inputs/inputs_50/n03000684_17132.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_17132_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_17132_target.png,data/imagenette2-320/train/n03417042/n03417042_12284.JPEG,10.64895248413086,0.1568627655506134,0.9817756414413452,231
inputs/inputs_50/n03000684_17250.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_17250_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_17250_target.png,data/imagenette2-320/train/n02102040/n02102040_6777.JPEG,10.369470596313477,0.09411764144897461,0.9907912015914917,141
inputs/inputs_50/n03000684_18590.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_18590_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_18590_target.png,data/imagenette2-320/train/n02102040/n02102040_6298.JPEG,35.26445388793945,0.32549017667770386,0.9759545922279358,411
inputs/inputs_50/n03000684_19382.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_19382_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_19382_target.png,data/imagenette2-320/train/n03028079/n03028079_1445.JPEG,12.361366271972656,0.16862747073173523,0.9767467379570007,231
inputs/inputs_50/n03000684_2421.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_2421_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_2421_target.png,data/imagenette2-320/train/n02979186/n02979186_2265.JPEG,9.49821949005127,0.08235296607017517,0.9916221499443054,121
inputs/inputs_50/n03000684_27220.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_27220_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_27220_target.png,data/imagenette2-320/train/n03417042/n03417042_5699.JPEG,11.00579833984375,0.11372548341751099,0.9902951121330261,171
inputs/inputs_50/n03000684_28702.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_28702_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_28702_target.png,data/imagenette2-320/train/n02102040/n02102040_7169.JPEG,14.118058204650879,0.7450980544090271,0.9848242402076721,4651
inputs/inputs_50/n03000684_2960.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_2960_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_2960_target.png,data/imagenette2-320/train/n01440764/n01440764_5256.JPEG,24.690628051757812,0.12941178679466248,0.9905934929847717,211
inputs/inputs_50/n03000684_30141.JPEG,collision_attack_outputs_phash_pilot_v3/n03000684_30141_opt.png,collision_attack_outputs_phash_pilot_v3/n03000684_30141_target.png,data/imagenette2-320/train/n03417042/n03417042_10033.JPEG,13.290578842163086,0.11764705181121826,0.9807055592536926,181
