image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,best_dist_norm,l2,linf,ssim,success,source_path
__HYPERPARAMS__,pdq,evasion_whitebox_pdq,0,,,,,,,,,source=./inputs/pdq_subset_10; lr=0.002; opt=Adam; ssim_w=5.0; temperature=20.0; max_steps=300; hamming_T=0.08; threads=2
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,1,138.284,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,1,138.003,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,2,374.228,0.0,0.0,0.0,2.1891837120056152,0.003921598196029663,0.9995328783988953,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,2,374.513,4.0,0.015625,0.015625,2.164268970489502,0.003921598196029663,0.9986433386802673,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,3,448.081,0.0,0.0,0.0,2.290424346923828,0.003921598196029663,0.9994752407073975,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,3,451.513,4.0,0.015625,0.015625,2.26812481880188,0.003921598196029663,0.998546302318573,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,4,520.083,0.0,0.0,0.0,2.292384147644043,0.003921598196029663,0.9994778633117676,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,4,524.084,4.0,0.015625,0.015625,2.271851062774658,0.003921598196029663,0.9985404014587402,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,5,589.835,0.0,0.0,0.0,2.2986981868743896,0.003921598196029663,0.9994769096374512,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,5,595.548,4.0,0.015625,0.015625,2.2824034690856934,0.003921598196029663,0.9985194206237793,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,6,659.047,8.0,0.03125,0.03125,4.092442035675049,0.007843166589736938,0.9988645315170288,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,6,663.946,8.0,0.03125,0.03125,3.9924919605255127,0.007843166589736938,0.9959716796875,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,7,730.405,8.0,0.03125,0.03125,4.3383469581604,0.007843166589736938,0.9986057281494141,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,7,735.745,8.0,0.03125,0.03125,4.265981674194336,0.007843166589736938,0.9954349994659424,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,8,800.668,8.0,0.03125,0.03125,4.379904270172119,0.007843166589736938,0.9985474348068237,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,8,806.447,8.0,0.03125,0.03125,4.314203262329102,0.007843166589736938,0.995284914970398,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,9,866.842,8.0,0.03125,0.03125,4.40659236907959,0.007843166589736938,0.9985063076019287,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,9,876.992,8.0,0.03125,0.03125,4.347702503204346,0.007843166589736938,0.9951620101928711,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,10,937.928,10.0,0.0390625,0.0390625,5.9675068855285645,0.011764734983444214,0.9978510141372681,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,10,950.117,10.0,0.0390625,0.0390625,5.7978386878967285,0.011764734983444214,0.9918689131736755,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,11,1006.882,12.0,0.046875,0.046875,6.302003383636475,0.011764734983444214,0.9974679946899414,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,11,1019.085,10.0,0.0390625,0.0390625,6.16365385055542,0.011764734983444214,0.9909504652023315,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,12,1074.19,12.0,0.046875,0.046875,6.375330924987793,0.011764734983444214,0.9973443150520325,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,12,1085.418,10.0,0.0390625,0.0390625,6.2466721534729,0.011764734983444214,0.9906405806541443,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,13,1140.712,12.0,0.046875,0.046875,6.420436382293701,0.011764734983444214,0.9972614645957947,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,13,1155.479,10.0,0.0390625,0.0390625,6.298168182373047,0.011764734983444214,0.9904165863990784,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,14,1211.602,18.0,0.0703125,0.0703125,7.766674995422363,0.01568630337715149,0.9966022968292236,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,14,1222.449,12.0,0.046875,0.046875,7.528138160705566,0.01568630337715149,0.9868375658988953,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n01440764_n01440764_8052,pdq,evasion_whitebox_pdq,15,1282.028,22.0,0.0859375,0.0859375,8.187124252319336,0.01568630337715149,0.9961393475532532,1,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,15,1294.534,14.0,0.0546875,0.0546875,7.9671854972839355,0.01568630337715149,0.985575795173645,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,16,1363.763,14.0,0.0546875,0.0546875,8.085382461547852,0.01568630337715149,0.985099732875824,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,17,1432.42,14.0,0.0546875,0.0546875,8.156723976135254,0.019607871770858765,0.9847684502601624,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n02979186_n02979186_10111,pdq,evasion_whitebox_pdq,1,2.091,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n02979186_n02979186_10111.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,18,1502.058,16.0,0.0625,0.0625,9.196532249450684,0.019607871770858765,0.9814161062240601,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n02979186_n02979186_10111,pdq,evasion_whitebox_pdq,2,66.401,6.0,0.0234375,0.0234375,2.208832025527954,0.003921598196029663,0.999435305595398,0,./inputs/pdq_subset_10/n02979186_n02979186_10111.jpeg
n02102040_n02102040_1592,pdq,evasion_whitebox_pdq,19,1576.281,22.0,0.0859375,0.0859375,9.697037696838379,0.019607871770858765,0.9798019528388977,1,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg
n02979186_n02979186_10111,pdq,evasion_whitebox_pdq,3,137.66,8.0,0.03125,0.03125,2.2997817993164062,0.003921598196029663,0.9993864297866821,0,./inputs/pdq_subset_10/n02979186_n02979186_10111.jpeg
n02979186_n02979186_10111,pdq,evasion_whitebox_pdq,4,204.708,8.0,0.03125,0.03125,2.303410053253174,0.003921598196029663,0.9993883371353149,0,./inputs/pdq_subset_10/n02979186_n02979186_10111.jpeg
n03000684_n03000684_9452,pdq,evasion_whitebox_pdq,1,2.299,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03000684_n03000684_9452.jpeg
n02979186_n02979186_10111,pdq,evasion_whitebox_pdq,5,271.27,8.0,0.03125,0.03125,2.3109254837036133,0.003921598196029663,0.9993860721588135,0,./inputs/pdq_subset_10/n02979186_n02979186_10111.jpeg
n03000684_n03000684_9452,pdq,evasion_whitebox_pdq,2,47.76,4.0,0.015625,0.015625,2.1562886238098145,0.003921598196029663,0.9996561408042908,0,./inputs/pdq_subset_10/n03000684_n03000684_9452.jpeg
n02979186_n02979186_10111,pdq,evasion_whitebox_pdq,6,344.531,14.0,0.0546875,0.0546875,4.140911102294922,0.007843166589736938,0.998451828956604,0,./inputs/pdq_subset_10/n02979186_n02979186_10111.jpeg
n03000684_n03000684_9452,pdq,evasion_whitebox_pdq,3,98.085,4.0,0.015625,0.015625,2.2704696655273438,0.003921598196029663,0.9996229410171509,0,./inputs/pdq_subset_10/n03000684_n03000684_9452.jpeg
n03000684_n03000684_9452,pdq,evasion_whitebox_pdq,4,143.963,4.0,0.015625,0.015625,2.2721691131591797,0.003921598196029663,0.9996214509010315,0,./inputs/pdq_subset_10/n03000684_n03000684_9452.jpeg
n02979186_n02979186_10111,pdq,evasion_whitebox_pdq,7,412.9,14.0,0.0546875,0.0546875,4.392125129699707,0.007843166589736938,0.9981956481933594,0,./inputs/pdq_subset_10/n02979186_n02979186_10111.jpeg
n03000684_n03000684_9452,pdq,evasion_whitebox_pdq,5,195.416,4.0,0.015625,0.015625,2.2730252742767334,0.003921598196029663,0.9996190071105957,0,./inputs/pdq_subset_10/n03000684_n03000684_9452.jpeg
