image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,best_dist_norm,l2,linf,ssim,success,source_path
__HYPERPARAMS__,pdq,evasion_blackbox_pdq,0,,,,,,,,,source=./inputs/pdq_single_debug; lr=0.02; c_spsa=0.1; spsa_samples=16; max_steps=100; ssim_w=1.0; hamming_T=0.08; threads=1; oracle=current_image_median
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,1,165.86,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,2,477.695,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,3,660.279,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,4,856.856,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,5,1000.157,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,6,1152.357,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,7,1320.41,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,8,1467.63,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,9,1637.993,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,10,1777.224,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,11,1917.292,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,12,2058.279,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,13,2196.95,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,14,2341.404,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,15,2522.027,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,16,2659.917,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,17,2851.732,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,18,3050.494,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,19,3254.498,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,20,3478.835,0.0,0.0,0.0,0.003921568393707275,0.003921568393707275,1.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,21,3659.801,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,22,3816.139,0.0,0.0,0.0,0.003921568393707275,0.003921568393707275,1.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,23,4024.507,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,24,4184.757,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,25,4387.515,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,26,4564.366,0.0,0.0,0.0,0.006792355794459581,0.003921568393707275,1.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,27,4815.615,0.0,0.0,0.0,0.00784313678741455,0.003921568393707275,1.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,28,5011.8,0.0,0.0,0.0,0.00784313678741455,0.003921568393707275,1.0,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,29,5243.751,0.0,0.0,0.0,0.014673165045678616,0.003921568393707275,0.9999998211860657,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,30,5402.745,0.0,0.0,0.0,0.0156862735748291,0.003921568393707275,0.9999997019767761,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,31,5572.632,0.0,0.0,0.0,0.017537787556648254,0.003921568393707275,0.9999997615814209,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,32,5777.989,0.0,0.0,0.0,0.02037706784904003,0.003921568393707275,0.9999997019767761,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,33,6019.411,0.0,0.0,0.0,0.020750990137457848,0.003921568393707275,0.9999997019767761,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,34,6258.113,0.0,0.0,0.0,0.02688491903245449,0.003921568393707275,0.9999995231628418,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,35,6464.456,0.0,0.0,0.0,0.0238539706915617,0.003921568393707275,0.9999995231628418,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,36,6653.702,0.0,0.0,0.0,0.02688491903245449,0.003921568393707275,0.999999463558197,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,37,6863.772,0.0,0.0,0.0,0.0308784618973732,0.003921568393707275,0.9999993443489075,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,38,7083.529,0.0,0.0,0.0,0.04037502035498619,0.003921568393707275,0.9999986886978149,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,39,7324.405,0.0,0.0,0.0,0.038222722709178925,0.003921568393707275,0.9999988675117493,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,40,7566.739,0.0,0.0,0.0,0.04223658889532089,0.003921598196029663,0.9999986886978149,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,41,7758.339,0.0,0.0,0.0,0.05143088847398758,0.003921598196029663,0.9999979734420776,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,42,7951.633,0.0,0.0,0.0,0.05601120367646217,0.003921568393707275,0.999997615814209,0,./inputs/pdq_single_debug/n03425413_n03425413_1342.jpeg
