image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,best_dist_norm,l2,linf,ssim,success,source_path
__HYPERPARAMS__,pdq,evasion_blackbox_pdq,0,,,,,,,,,source=./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg; lr=0.02; c_spsa=0.1; spsa_samples=4; max_steps=30; ssim_w=1.0; hamming_T=0.08; threads=1; oracle=current_image_median
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,1,749.325,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,2,2519.328,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,3,4055.37,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,4,5604.417,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,5,7028.363,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,6,8640.36,0.0,0.0,0.0,0.0,0.0,0.0,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,7,10234.337,0.0,0.0,0.0,0.01921168901026249,0.003921598196029663,0.9999998211860657,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,8,12256.471,0.0,0.0,0.0,0.01921168901026249,0.003921598196029663,0.9999998211860657,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,9,14397.345,0.0,0.0,0.0,0.020750993862748146,0.003921598196029663,0.9999995231628418,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,10,16034.324,0.0,0.0,0.0,0.05290485545992851,0.003921598196029663,0.9999974370002747,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,11,17673.326,0.0,0.0,0.0,0.09573768824338913,0.003921598196029663,0.9999920725822449,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,12,19278.346,0.0,0.0,0.0,0.11022329330444336,0.003921598196029663,0.99998939037323,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,13,20711.217,0.0,0.0,0.0,0.1254901885986328,0.003921598196029663,0.9999859929084778,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,14,22376.377,0.0,0.0,0.0,0.1254901885986328,0.003921598196029663,0.9999859929084778,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,15,23647.351,0.0,0.0,0.0,0.17223680019378662,0.003921598196029663,0.9999737739562988,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,16,25006.005,0.0,0.0,0.0,0.17223680019378662,0.003921598196029663,0.9999737739562988,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,17,26843.335,0.0,0.0,0.0,0.15656834840774536,0.003921598196029663,0.9999788403511047,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,18,28588.353,0.0,0.0,0.0,0.17075717449188232,0.003921598196029663,0.9999746084213257,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,19,30403.353,0.0,0.0,0.0,0.18626432120800018,0.003921598196029663,0.999969482421875,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,20,32215.46,0.0,0.0,0.0,0.28417301177978516,0.003921598196029663,0.9999286532402039,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,21,33430.124,0.0,0.0,0.0,0.25478222966194153,0.003921598196029663,0.9999417066574097,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,22,35054.348,0.0,0.0,0.0,0.32697683572769165,0.003921598196029663,0.9999054074287415,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,23,36794.368,0.0,0.0,0.0,0.3755512833595276,0.003921598196029663,0.9998750686645508,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,24,37914.331,0.0,0.0,0.0,0.38997456431388855,0.003921598196029663,0.9998659491539001,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,25,39611.354,0.0,0.0,0.0,0.45934009552001953,0.003921598196029663,0.999813437461853,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,26,41443.351,0.0,0.0,0.0,0.45934009552001953,0.003921598196029663,0.999813437461853,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,27,43228.35,0.0,0.0,0.0,0.4858279228210449,0.003921598196029663,0.9997918009757996,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,28,44971.188,0.0,0.0,0.0,0.4450052082538605,0.003921598196029663,0.9998260140419006,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,29,47059.492,0.0,0.0,0.0,0.458452045917511,0.003921598196029663,0.9998142719268799,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
n03425413_n03425413_1342,pdq,evasion_blackbox_pdq,30,48433.719,0.0,0.0,0.0,0.4936310350894928,0.003921598196029663,0.9997854828834534,0,./inputs/pdq_subset_10/n03425413_n03425413_1342.jpeg
