image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,best_dist_norm,l2,linf,ssim,success,source_path
__HYPERPARAMS__,pdq,evasion_whitebox_pdq_0.10,0,,,,,,,,,source=/home/exouser/ar-sec-eval/inputs/inputs_500; lr=0.002; opt=Adam; ssim_w=5.0; temperature=20.0; max_steps=500; hamming_T=0.1; threads=8
ILSVRC2012_val_00003620__a6e4864228,pdq,evasion_whitebox_pdq_0.10,1,163.635,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00022792__914a966190,pdq,evasion_whitebox_pdq_0.10,1,181.727,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00024560__e74ccf439a,pdq,evasion_whitebox_pdq_0.10,1,178.185,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00024560__e74ccf439a.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion_whitebox_pdq_0.10,1,173.628,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00025430__268ccfcd75,pdq,evasion_whitebox_pdq_0.10,1,182.32,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00025430__268ccfcd75.jpeg
ILSVRC2012_val_00025121__4a16e48fd0,pdq,evasion_whitebox_pdq_0.10,1,183.283,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00025121__4a16e48fd0.jpeg
ILSVRC2012_val_00009111__afa522e7eb,pdq,evasion_whitebox_pdq_0.10,1,183.26,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,pdq,evasion_whitebox_pdq_0.10,1,179.854,0.0,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00022792__914a966190,pdq,evasion_whitebox_pdq_0.10,6,528.533,16.0,0.0625,0.0625,4.009851932525635,0.007843166589736938,0.9978129267692566,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00025430__268ccfcd75,pdq,evasion_whitebox_pdq_0.10,6,543.705,6.0,0.0234375,0.0234375,4.073286533355713,0.007843166589736938,0.9976374506950378,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00025430__268ccfcd75.jpeg
ILSVRC2012_val_00009111__afa522e7eb,pdq,evasion_whitebox_pdq_0.10,6,551.123,2.0,0.0078125,0.0078125,4.032110691070557,0.007843166589736938,0.998070240020752,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
